randomness,timestamp,tweet,label
18993,26-10-2019 16:53,b'RT @QueenshipGames: Open Spaces: A Visual Novel of Anxiety and Agoraphobia is here. #mentalhealth #anxiety #agoraphobia #mentalillness #vis\xe2\x80\xa6',0
3415,29-10-2019 06:14,b'#Enjoy LAD #Electronic #Compilation Vol 11 of the #AlwaysSunny  #Playing #Shout and #dance to it and have lots of https://t.co/2NGQAFzF8R',1
23044,31-10-2019 21:42,b'Trick or Treat!! \n#happy #halloween \n\n#love \n#ladyg2\n#yourdj \n#internationaldj \n#happyhalloween https://t.co/BcZU8zCg4E',1
17378,01-11-2019 09:45,b'RT @LivingCozy: #HelloNovember  May this month be beautiful and as a #happy as our #hearts! #Love Life and Life will always #Love You! ',1
12094,31-10-2019 18:21,b'RT @alisondeluisa: Happy Halloween from the Senior Team @cambriancollege to our #Cambriancommunity . #spooky #fun #goodforalaugh https://t.',1
15830,31-10-2019 04:20,b'RT @johno0910: The @ozprodcom #Mentalhealth report says the MBS funded #BetterAccess program should be restructured to focus on ppl with mo\xe2\x80\xa6',0
13833,01-11-2019 10:27,b'RT @DjGregParis: New video #QueCalor\n@majorlazer #Dj #DjGreg #DjGregparis #HipHop #Turntablism #Scratch #Love #Rap #Djs #Djlife #Club #art',1
7784,31-10-2019 18:43,b'Happy Halloween  !!! A few of our groups got a head start on wearing costumes last night at training... please po https://t.co/euXWBin7VZ',1
20332,29-10-2019 16:21,b'RT @ShareUKResearch: \xf0\x9f\x93\xbbListen out for us on @BBCRadioWales\n talking about our latest #selfharm research today \n@ProfAnnJohn @ADPMentalHealth\xe2\x80\xa6',0
15010,30-10-2019 21:43,b'RT @flourish_cic: 8 Men walked through the community hive men\xe2\x80\x99s group Tonight setting goals\xf0\x9f\x90\x9d @tommyanfield77 #planning #MentalHealthAwarene\xe2\x80\xa6',0
3060,31-10-2019 06:52,"b""Watch @TheKyleMac's broadcast: Q&amp;A #Talk Is #Halloween A Bad Thing? #Advice #Prayer #Bible #Suicide #Depression\xe2\x80\xa6 https://t.co/AvO7dlC9Er""",0
1600,31-10-2019 16:47,"b""RT @BasketsGalore: Today's Gift Basket Of The Day is .... Birthday Party Gift &gt;&gt; https://t.co/cKMKbBFUOD\nRT, Like &amp; Follow to enter #prize""",1
16095,31-10-2019 20:15,"b'RT @KinzaSiddiq: Heres wishing you a birthday filled with blessings.. the gold at the end of the rainbow, many four-leafed clovers, and t'",1
15424,31-10-2019 14:19,b'RT @hilarydraper: RT @kingsdownwater: *WIN* Enter our #fireworksnight competition for your chance to #win a https://t.co/P9JpPNP654',1
23099,31-10-2019 16:57,b'Turn on the light \n#love #instagood #photooftheday #happy #happyhalloween #halloween #fashion #beautiful https://t.co/a0RNPZ5M21',1
21920,01-11-2019 03:23,b'SGTVA is here!!! https://t.co/7vlaLuQNNF Check out the first of many episodes of this #indievideogame variety show https://t.co/pZpALD907o',1
7722,31-10-2019 23:04,b'Happy 30th# Birthday to my beautiful daughter @bluffar  Love you a lot a lot a lot  #30thbirthday #birthday https://t.co/Qhc7t2KbJt',1
18165,31-10-2019 13:11,"b'RT @mwa_kenya: @Galck_ke @zandiiiiiiii @annbelky @JayTiche We need to normalize discussions on Mental Health. Mental illnesses, such as dep\xe2\x80\xa6'",0
21053,30-10-2019 18:47,"b'RT @thelaceylondon: MY BOOK, ANXIETY GIRL, IS A No. 1 BESTSELLER! \xf0\x9f\xa5\xb3\xf0\x9f\x93\x9a\xf0\x9f\x8d\xbe\xf0\x9f\x8e\x89\n\nREAD A PREVIEW HERE!\xf0\x9f\x91\x87\n\nhttps://t.co/cSDs6pcIfb\n\nPLEASE RETWEET! \xf0\x9f\x98\x98\xe2\x80\xa6'",0
16790,30-10-2019 15:53,b'RT @kskgroup2017: Staring tomorrow I will join @MijnVitesse training. Thank you @MijnVitesse. \n\nI feel the same as I did 12 years ago when',1
8331,31-10-2019 18:22,b'Happy Halloween! Im celebrating by having a sale on all adult beanies!Shop my sale: 10% off. #sale https://t.co/OMV26Cxiov',1
16627,31-10-2019 19:26,b'RT @knits_t: Happy Halloween #halloween2019  #Halloween #trickortreat #spooky #witches #ghosts #enjoy  https://t.co/OaB3DNK8To',1
18799,31-10-2019 13:08,b'RT @pepsimommie_04: Good morning \xe2\x98\x80\xef\xb8\x8f good afternoon \xf0\x9f\x8c\x9e good evening \xf0\x9f\x8c\x86 good night \xf0\x9f\x92\xa4 tweeter friends \xf0\x9f\x91\xab @Theemsjofficia @sues3jewels @AllieCowle\xe2\x80\xa6',0
23514,01-11-2019 09:18,"b'What an incredible Halloween we all had at Limegrove. Super costumes, plenty of dancing, and huge smiles all round! https://t.co/EFhJhrWf5N'",1
2817,31-10-2019 20:06,"b""So delicious it's spooky.  #spooky #happyhalloween #loadedfries #checkusout #caligrill #order #online https://t.co/ua8Sb7VbRd""",1
22873,29-10-2019 18:59,b'This weighted blanket is just \xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\n\nI feel so relaxed and chilled right now \xf0\x9f\x98\xb4\n\n#mentalhealth #bpd #weightedblanket https://t.co/lgvgYf8pDf',0
21121,28-10-2019 10:40,b'RT @Thing_Stories: Avoid the unnecessary #stress later by doing your #Christmas #shopping now! Its a perfect time cause an amazing 20% dis',1
983,01-11-2019 02:41,"b""I want to win the #TopChatRoom Contest on #BongaCams! Come to support me and #enjoy my beautiful show! I'm waiting! https://t.co/EnltcJvi2d""",1
14616,01-11-2019 00:11,b'RT @enriqueiglesias: When the crew is having fun... #ThankYou #Slovakia!! #Happy #Halloween https://t.co/0dC23rOerP',1
15434,31-10-2019 13:01,b'RT @hine_dee: If your luck\xe2\x80\x99s in... \xf0\x9f\x98\x90\xf0\x9f\x98\x90\xf0\x9f\x98\x90 #BPD #BorderlinePersonalityDisorder #EUPD #PD #Depression #Anxiety #MentalIllness #SelfHarm #Suicide\xe2\x80\xa6',0
10755,01-11-2019 02:28,b'No Bake Zombie Eyes - https://t.co/tSWdIall4k #halloween #partyfood #spooky #zombieeyes #zombies #spooky #fun https://t.co/hJE12mdmyO',1
12116,30-10-2019 22:36,"b'RT @allevin18: If someone has the courage &amp; trust to share their struggles of #depression or #suicide ideation with you, PLEASE, please be\xe2\x80\xa6'",0
479,31-10-2019 04:03,"b""1 year ago today, I was locked in a cell-like ER room, waiting for my transfer to the VA psych unit. I'm now sittin\xe2\x80\xa6 https://t.co/w1e5iZNDhD""",0
20736,31-10-2019 15:17,"b'RT @StevenHandel: You shouldn\'t take any single thought too seriously. Think of your mind as a ""suggestion box"" and you have the power to v\xe2\x80\xa6'",0
23004,31-10-2019 17:00,b'TONIGHT!!! \n\n#JunyaMenace #DJ #MC #TeamMenaceTO #SuperSmashBrosTO / #instagood #me #photooftheday #happy https://t.co/bdz4EOXbtd',1
9044,28-10-2019 09:43,b'https://t.co/82VPGSdLPg supporting #mentalhealth #mentalillness #MentalHealthMatters #selfcare',0
19499,01-11-2019 05:59,b'RT @realpreityzinta: Anything can happen on Halloween  Heres to having some fun  and being a little crazy ! Perks of showing up on the',1
7095,29-10-2019 21:55,b'Fogging day\n.\n#instagood #photooftheday #like4like #happy \n#scenery # #awesome #yummy #enjoy #love #smile https://t.co/igUF9Pi1cj',1
13601,01-11-2019 04:14,b'RT @DanielLidgren: Happy Halloween!\n\n#photooftheday #picoftheday #followme #me #beautiful #halloween #pumpkin #scary #horror #happy #cute #',1
16322,31-10-2019 04:43,b'RT @KKMPutrajaya: Your mental health is a priority. Your happiness is an essential. Your self-care is a necessity.\n\n#LetsTalk \n#MentalHealt\xe2\x80\xa6',0
23176,01-11-2019 07:53,b'Waking up with 25 degrees #Work #Happy https://t.co/BW1J7tLT3G',1
9999,01-11-2019 04:52,b'L U N E S #Work #fun https://t.co/0R0DTDKlJF',1
4272,31-10-2019 11:04,b'#ReasonsToStayAlive; #110\n\nmichael myers goes acoustic for halloween\n\nhttps://t.co/nNNnpFDIwO\n\n#MentalHealth\xe2\x80\xa6 https://t.co/wZOSfvNul3',0
22350,31-10-2019 16:31,b'Ten Techniques for Parenting Children with Chronic Anxiety https://t.co/7ABLOhlQeb #parenting #anxiety #mentalhealth',0
22646,30-10-2019 04:13,b'The top cause of #insurance claims is #mentalillness but #mHealth technology can help https://t.co/S08KPbNZyl',0
819,31-10-2019 17:49,"b""Happy Halloween! \nHope everyone has a safe and fun Halloween! \n\nAJ's Landscaping \n(925) 382-2139\n#Happy Hallowee https://t.co/VEO27Y5kiC""",1
5352,30-10-2019 20:22,"b'\xf0\x9f\x92\x9cAll the time, when do I not...\xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\xa4\xa3\n#dreambigbeunique #Fibromyalgia #ChronicPain #SickNotWeak #depression\xe2\x80\xa6 https://t.co/a62lOka8mq'",0
7445,31-10-2019 17:15,b'Gotta swim in this hotel! https://t.co/0d8RJYigXt\n\n#ThursdayMotivation #Thursdaymorning #thursdaythoughts #taiwan https://t.co/B4xwR0BjFQ',1
16949,30-10-2019 12:03,b'RT @kskgroup2017: Staring tomorrow I will join @MijnVitesse training. Thank you @MijnVitesse. \n\nI feel the same as I did 12 years ago when',1
1076,31-10-2019 00:17,"b""I'm going you can help me. I'm looking to help people with their anxiety. I started a YouTube channel about my anxi\xe2\x80\xa6 https://t.co/0gLeRDyKwP""",0
12513,31-10-2019 12:44,b'RT @BefriendersKL: What to do when a loved one suffers from depression https://t.co/W3eDORE2lt\n#MentalHealth\n#Depression',0
1369,31-10-2019 14:30,"b""My psychiatrist said that being hospitalized in a psychiatric may be what I need. Fuck you. I won't be locked up li\xe2\x80\xa6 https://t.co/otA49j2res""",0
8369,31-10-2019 14:10,b'Happy Halloween!!  #Halloween #dpdc #dynamicperceptiondance #szn8 #dynamicdancers #bedynamic #dpdc766 #dance https://t.co/vFjxdSeFl8',1
19963,30-10-2019 13:26,b'RT @RealTayChaTLC: This still holds true\xf0\x9f\xa5\xb0 #intersex #transgender #wontbeerased #transrightsarehumanrights #transequality #equalityact #bpd\xe2\x80\xa6',0
7815,31-10-2019 19:20,b'Happy Halloween  \nHalloween  \n#halloween #fun #candy https://t.co/YrKqbhgGGD',1
16310,31-10-2019 05:21,b'RT @KKMPutrajaya: Your mental health is a priority. Your happiness is an essential. Your self-care is a necessity.\n\n#LetsTalk \n#MentalHealt\xe2\x80\xa6',0
21439,31-10-2019 15:56,b'RT @ViRehab: It is #Halloween2019 and it would not be complete without a 100 $VRH giveaway \xf0\x9f\x8e\x83\xf0\x9f\xa7\x99\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\xa4\x91\n\n- Comment with your all-time favorite pr\xe2\x80\xa6',0
14461,01-11-2019 04:10,"b'RT @endangeredbooks:  #Happy Halloween! Greetings from Melisandre, an #AyeAye #Lemur at the @DukeLemurCenter. \n@DukeLemurCenter. \n#endang'",1
7127,31-10-2019 13:33,b'For those who missed my previous #dancemusic track. Its on my #SoundCloud #Music page. #experimentalmusic https://t.co/K2hxmtjAlD',1
21114,31-10-2019 17:12,b'RT @TheSouthernFML: **HAPPY HALLOWEEN**  (From all 5 of us)  \n.\n.\n#expecting #pregnant #blessed #baby #family #happy #halloween #lovesofm',1
22154,30-10-2019 23:51,b'Stand up just for a second; I don\xe2\x80\x99t think you\xe2\x80\x99re capable of taking this lying down!\xf0\x9f\x8e\xb6#shaman #shamanism\xe2\x80\xa6 https://t.co/TRqJsBQIXJ',0
18022,01-11-2019 02:54,b'RT @MoishesMom: October is #Pibble #awareness #month. On this last day of October please visit your local shelter and adopt one now  This',1
6859,28-10-2019 20:54,b'Enjoy a long walk or fishing on the Pompano Beach Pier.\n\n#CourtyardCoralSprings #CoralSprings #relax #travel #enjoy https://t.co/EBvnrqLM2b',1
15491,31-10-2019 13:13,"b'RT @howarths63: Do you #love #vintage #bicycles?  What a great #Wedding, #Birthday, or #Anniversary Gift for #giftsformom #GiftsforTeens En'",1
12080,27-10-2019 14:02,"b'RT @alioop326: The next time someone tells you that #mentalillness is all in your head, look at them and say, ""Well, DUH! Where else is it\xe2\x80\xa6'",0
19320,30-10-2019 08:18,"b'RT @RashadaWrites: Good morning, friends! #enjoy #winter #Wednesdaymorning #autumn #snowfall  #beautiful #Tulips in the #snow  #nature'",1
12642,29-10-2019 17:47,b'RT @BigLittleLions: Where Are You Now on @youtubemusic For everyone touched by the awfulness of dementia. Dedicated to Jim O.\n\nhttps://t.co\xe2\x80\xa6',0
5735,29-10-2019 08:00,"b'Alas, poor Yorick! I knew him, a fellow of infinite jest, of most excellent fancy. If only he had remembered to boo https://t.co/OZYxLRVbdQ'",1
3608,01-11-2019 01:59,"b'#Happy #Hallelujah #Night \n\nHappy is the man that findeth wisdom, and the man that getteth understanding. For the m https://t.co/Awm8lDkfTR'",1
17731,31-10-2019 15:33,b'RT @mentalhealthind: How does #mentalhealth fit into the #workplace? \nWhat can organizations do to create an inclusive atmosphere?\n\nComing\xe2\x80\xa6',0
13031,31-10-2019 16:17,"b'RT @CanineGroup: Hello friends, good morning, today our friend Steef visits us for his dose of vaccine, and with that look we love,'",1
820,31-10-2019 18:55,"b""HAPPY HALLOWEEN! Are you dressing up? Tell us how you're celebrating in the comments!\n\n#sharemycratejoy https://t.co/D2xaTJ5nqe""",1
612,31-10-2019 13:30,"b""Check out 'New Wave Dance Party' - background music for videos &amp; media - https://t.co/u535QGCfTi #royaltyfreemusic https://t.co/y0SzTjKwj5""",1
8881,29-10-2019 04:23,b'Hi guys I uploaded a #introvlog #vlog #vlogging about me on #ig go check it out ! Hope you #enjoy ! Ig@charmingsbyg https://t.co/ihdXpzf1Us',1
21742,31-10-2019 19:48,b'RT @ZanteStrays: HAPPILY HOMED\nEx #Zante stray Kyra before she was #Adopted and after...in her home in #Holland  Her face says it all -',1
1885,26-10-2019 20:38,"b""RT @EveyHammond19: \xf0\x9f\xa6\x8b\xf0\x9f\xa6\x8b\n\nHere's a survival tip to all those people who have recently been forced to stop full time work because of mental hea\xe2\x80\xa6""",0
3431,30-10-2019 10:40,"b'#enjoy the moment.. \n\n#Greatings from #Paris, mfriends\n#coffeetime #CoffeeFirst\n#HaveaNiceDay\n#OurTennisLife https://t.co/MYuPLdWuTv'",1
8882,23-10-2019 10:48,b'Hi im making this account to express my feelings and find people who goes through the same thing #selfharm #sad\xe2\x80\xa6 https://t.co/LNfWRIhIZQ',0
14147,28-10-2019 14:38,b'RT @DrJimmyStar: Have a Fab Day Everyone #Enjoy #jimmystarshowwithronrussell #worldstarpr #jimmystarsworld #blastfromthepast https://t.co/9',1
16091,31-10-2019 18:38,b'RT @KingdomGospelRa: The Key to Open your Heart: https://t.co/mdALb9bmKW\nTo Be an Honest Person Is Truly Great!\n#Honest #Truth #Happy',1
6193,31-10-2019 16:34,b'Brilliant to talk to Ashley Lowe from the @NU_Foundation. Their #BeAGameChanger campaign is doing miraculous work i\xe2\x80\xa6 https://t.co/MjpAKvCbmr',0
21045,31-10-2019 07:51,b'RT @TheKyleMac: Q&amp;A #Talk Is #Halloween A Bad Thing? #Advice #Prayer #Bible #Suicide #Depression  @Periscopeco #TrustYourKyle\xf0\x9f\x91\x8a https://t.co\xe2\x80\xa6',0
10113,31-10-2019 17:28,b'Like and share if you think it`s fantastic!\n\n#baby #babyhappy2020 #love #cute #kids #babycare #babyfeeding #family https://t.co/969dIfuqF4',1
9141,31-10-2019 03:30,b'I am Elijah. He is me. You can\xe2\x80\x99t see him suffering and dismiss seeing me. We came back from the brink. I don\xe2\x80\x99t wann\xe2\x80\xa6 https://t.co/c505yp6ja4',0
7795,31-10-2019 17:53,b'Happy Halloween  #happyhalloween2019 #happy #feliz #halloweencostume #costume #ketchup #zombie https://t.co/NSjSIJWwMi',1
8607,31-10-2019 18:40,"b'Have a #Happy #Halloween!\nExcise Tax #Form720, Tax Form #IFTA and #HVUT #Form2290 are due #TODAY #October31. #Efile https://t.co/Mhr8VS8ogs'",1
16895,30-10-2019 12:47,b'RT @kskgroup2017: Staring tomorrow I will join @MijnVitesse training. Thank you @MijnVitesse. \n\nI feel the same as I did 12 years ago when',1
19671,01-11-2019 07:10,b'RT @realpreityzinta: Happy Halloween everyone  Time to have some fun @BeingSalmanKhan #chulbulpandey #halloween #fun #madness #ting https:',1
10896,31-10-2019 04:37,b'Omg I realize something I will be forever alone #depression',0
6808,01-11-2019 07:23,b'Drunk Girl Campaign for Prom Queen \n\n#style #beauty #love #costume #halloween #fun #live #Thursday https://t.co/OmUqWR7RG8',1
18147,31-10-2019 18:35,"b'RT @MusicalMLeeds: Had a really spooky time today, delivering #halloween2019 sessions @OultonManorAH and Windsor Court in #wetherby \n@Music'",1
11289,01-11-2019 03:10,b'Putting the player on rails during the tutorial.\nDrop a follow @me.games.dev\n#seattle #gaming #games #vid #gamedev https://t.co/pKx85yASty',1
1953,31-10-2019 07:47,"b""RT @FyldeCoastCCGs: \xf0\x9f\x98\xa9 Are you struggling to cope with #depression and feel no one understands how you feel? \xf0\x9f\x98\xa9\n\nTry @bigwhitewall1's support\xe2\x80\xa6""",0
14033,31-10-2019 11:59,"b'RT @Dr_Elkhatib1: #Free from Monday, 28 October 2019 until Friday, 01 November 2019. Please #download and #enjoy.\n\n#KU #IAN1 #RRBC #IARTG #'",1
22932,28-10-2019 12:48,b'To all my #Dutch friends: #Enjoy https://t.co/ZgF5VCKTcH',1
13841,01-11-2019 09:23,b'RT @DjGregParis: New video #QueCalor\n@majorlazer #Dj #DjGreg #DjGregparis #HipHop #Turntablism #Scratch #Love #Rap #Djs #Djlife #Club #art',1
2995,31-10-2019 15:38,"b""Today is the little terrorist's 1st Birthday! #Halloween has got to be the BEST day of the year you could be born o https://t.co/BCO1Lvm70D""",1
11736,31-10-2019 18:36,b'RT @alhajitekno: #SKELETUN the video! Link on me bio #enjoy https://t.co/0zfURa7wXX',1
10543,31-10-2019 19:25,"b'My crazy dinosaur!\n.\n.\n.\n#happyhalloween #halloween2019 #mychildren #spooky #fun #dinosaur @ London, United Kingdom https://t.co/cqwCT2ySLT'",1
5281,31-10-2019 11:47,"b'\xe2\x80\x9cBUT GOD, who ALWAYS knows how to encourage the depressed\xe2\x80\x9d\n2 Corinthians 7:6 #depression #chooselife'",0
13592,29-10-2019 09:15,b'RT @DaMillennialC: #Celebrate yourself today!! Doing something #nice for #you and #ENJOY IT!! #TuesdayThoughts #TuesdayMotivation #selfcare',1
5800,31-10-2019 19:52,"b'An appointment was canceled, so I took myself out for dinner\nI really liked my company \n.\n#instalife #lifeasitis https://t.co/zZUS6PyvyG'",1
18375,31-10-2019 22:57,b'RT @nickcarter: I wonder why Im happy??  #happy #happiness #notacareintheworld #hawaii #vacation #relaxing https://t.co/Y6haSyC4g1',1
9207,01-11-2019 01:22,b'I found another m&amp;m!  #halloween2019 #fun #GlennHeightsTX  1/3 https://t.co/VpSG1EhbXo',1
7415,01-11-2019 04:08,b'Good Vibes  #Happy https://t.co/FaVmVXtug5',1
7507,26-10-2019 21:18,b'Group Therapy: Introduction Video #stigma #mentalhealth #mentalillness https://t.co/ShTKP0fwT9',0
23447,01-11-2019 03:38,"b'WHAT A NIGHT!!! Got to #trickortreat with #spiderman , hang out with Jason, kick it with a zombie and get candy fro https://t.co/Rmd1CI3ds9'",1
14732,31-10-2019 16:24,b'RT @EveyHammond19: \xf0\x9f\x8c\x97\xf0\x9f\x8c\x98\xf0\x9f\x8c\x96\n\n                      EVEN  THE  DARKEST  HOUR\n                        ONLY  HAS  60  MINUTES\n\n#SuicideIsNeverAnOpt\xe2\x80\xa6',0
23338,31-10-2019 16:17,b'We love this \n\nWatch This  https://t.co/WODCTiaLc3\n\n#makingperfectmemories #photobooth #photoboothfun #happy https://t.co/mAD8AoMkrr',1
9966,01-11-2019 02:46,b'Keep calm #fun https://t.co/Vi0amtAny0',1
23885,23-10-2019 10:42,b'Worried about #selfharm? Find out how to get help: https://t.co/BjX78UN1pS\n\n#mentalhealth https://t.co/lDoawfAGSB',0
19065,30-10-2019 17:19,"b'RT @RashadaWrites: Good morning, friends #enjoy #morning #beautiful #videoclip #Flower #Lavender #Hokkaido #Japan #Summer #nature #breez'",1
